0.000000000000000000e+00 -2.828427124746190291e+00 -2.828427124746190291e+00 2.828427124746190291e+00 2.828427124746190291e+00
1.000000000000000000e+00 -2.828078261461065779e+00 -2.828078261461065779e+00 2.828078261461065779e+00 2.828078261461065779e+00
2.000000000000000000e+00 -2.827032630557394732e+00 -2.827032630557394288e+00 2.827032630557394288e+00 2.827032630557394732e+00
3.000000000000000000e+00 -2.825293107788934055e+00 -2.825293107788934055e+00 2.825293107788934055e+00 2.825293107788934055e+00
4.000000000000000000e+00 -2.822864482395261998e+00 -2.822864482395261998e+00 2.822864482395261998e+00 2.822864482395261998e+00
5.000000000000000000e+00 -2.819753451534086963e+00 -2.819753451534086519e+00 2.819753451534086519e+00 2.819753451534086963e+00
6.000000000000000000e+00 -2.815968612400955084e+00 -2.815968612400954640e+00 2.815968612400954640e+00 2.815968612400955084e+00
7.000000000000000000e+00 -2.811520451950476396e+00 -2.811520451950476396e+00 2.811520451950475952e+00 2.811520451950476396e+00
8.000000000000000000e+00 -2.806421334108052168e+00 -2.806421334108051724e+00 2.806421334108051724e+00 2.806421334108052168e+00
9.000000000000000000e+00 -2.800685484335738273e+00 -2.800685484335738273e+00 2.800685484335738273e+00 2.800685484335738273e+00
1.000000000000000000e+01 -2.794328971390059646e+00 -2.794328971390059646e+00 2.794328971390059646e+00 2.794328971390059646e+00
1.100000000000000000e+01 -2.787369686083488229e+00 -2.787369686083488229e+00 2.787369686083488229e+00 2.787369686083488229e+00
1.200000000000000000e+01 -2.779827316834952100e+00 -2.779827316834952100e+00 2.779827316834952100e+00 2.779827316834952100e+00
1.300000000000000000e+01 -2.771723321768211790e+00 -2.771723321768211790e+00 2.771723321768211790e+00 2.771723321768211790e+00
1.400000000000000000e+01 -2.763080897090524068e+00 -2.763080897090524068e+00 2.763080897090524068e+00 2.763080897090524068e+00
1.500000000000000000e+01 -2.753924941457905895e+00 -2.753924941457905895e+00 2.753924941457905895e+00 2.753924941457905895e+00
1.600000000000000000e+01 -2.744282016007911995e+00 -2.744282016007911995e+00 2.744282016007911995e+00 2.744282016007911995e+00
1.700000000000000000e+01 -2.734180299716607365e+00 -2.734180299716606921e+00 2.734180299716606921e+00 2.734180299716607365e+00
1.800000000000000000e+01 -2.723649539713898893e+00 -2.723649539713898893e+00 2.723649539713898893e+00 2.723649539713898893e+00
1.900000000000000000e+01 -2.712720996171331223e+00 -2.712720996171331223e+00 2.712720996171331223e+00 2.712720996171331223e+00
2.000000000000000000e+01 -2.701427381359583713e+00 -2.701427381359583713e+00 2.701427381359583713e+00 2.701427381359583713e+00
2.100000000000000000e+01 -2.689802792460300296e+00 -2.689802792460299408e+00 2.689802792460298519e+00 2.689802792460300296e+00
2.200000000000000000e+01 -2.677882637709489089e+00 -2.677882637709488645e+00 2.677882637709488645e+00 2.677882637709489089e+00
2.300000000000000000e+01 -2.665703555448865281e+00 -2.665703555448865281e+00 2.665703555448865281e+00 2.665703555448865281e+00
2.400000000000000000e+01 -2.653303325668504353e+00 -2.653303325668504353e+00 2.653303325668504353e+00 2.653303325668504353e+00
2.500000000000000000e+01 -2.640720773640344632e+00 -2.640720773640344632e+00 2.640720773640344632e+00 2.640720773640344632e+00
2.600000000000000000e+01 -2.627995665269164505e+00 -2.627995665269164505e+00 2.627995665269164505e+00 2.627995665269164505e+00
2.700000000000000000e+01 -2.615168593826950882e+00 -2.615168593826950438e+00 2.615168593826950438e+00 2.615168593826950882e+00
2.800000000000000000e+01 -2.602280857789806667e+00 -2.602280857789806223e+00 2.602280857789806223e+00 2.602280857789806667e+00
2.900000000000000000e+01 -2.589374329565067523e+00 -2.589374329565067523e+00 2.589374329565067523e+00 2.589374329565067523e+00
3.000000000000000000e+01 -2.576491314981384839e+00 -2.576491314981384839e+00 2.576491314981384839e+00 2.576491314981384839e+00
3.100000000000000000e+01 -2.563674403517297584e+00 -2.563674403517297584e+00 2.563674403517297584e+00 2.563674403517297584e+00
3.200000000000000000e+01 -2.550966309364844253e+00 -2.550966309364844253e+00 2.550966309364844253e+00 2.550966309364844253e+00
3.300000000000000000e+01 -2.538409703564277198e+00 -2.538409703564277198e+00 2.538409703564277198e+00 2.538409703564277198e+00
3.400000000000000000e+01 -2.526047037603578183e+00 -2.526047037603576850e+00 2.526047037603577738e+00 2.526047037603578183e+00
3.500000000000000000e+01 -2.513920359051053488e+00 -2.513920359051053488e+00 2.513920359051053488e+00 2.513920359051053488e+00
3.600000000000000000e+01 -2.502071119978946712e+00 -2.502071119978946712e+00 2.502071119978946712e+00 2.502071119978946712e+00
3.700000000000000000e+01 -2.490539979137821991e+00 -2.490539979137821991e+00 2.490539979137821991e+00 2.490539979137821991e+00
3.800000000000000000e+01 -2.479366599051743503e+00 -2.479366599051743503e+00 2.479366599051743503e+00 2.479366599051743503e+00
3.900000000000000000e+01 -2.468589439418094056e+00 -2.468589439418094056e+00 2.468589439418094056e+00 2.468589439418094056e+00
4.000000000000000000e+01 -2.458245548407571590e+00 -2.458245548407570702e+00 2.458245548407570702e+00 2.458245548407571590e+00
4.100000000000000000e+01 -2.448370353662844501e+00 -2.448370353662843169e+00 2.448370353662843613e+00 2.448370353662844057e+00
4.200000000000000000e+01 -2.438997454981277180e+00 -2.438997454981276292e+00 2.438997454981276736e+00 2.438997454981277180e+00
4.300000000000000000e+01 -2.430158420830228483e+00 -2.430158420830228483e+00 2.430158420830228483e+00 2.430158420830228483e+00
4.400000000000000000e+01 -2.421882590974958838e+00 -2.421882590974958394e+00 2.421882590974958394e+00 2.421882590974958838e+00
4.500000000000000000e+01 -2.414196887591304019e+00 -2.414196887591304019e+00 2.414196887591304019e+00 2.414196887591304019e+00
4.600000000000000000e+01 -2.407125637281148922e+00 -2.407125637281148922e+00 2.407125637281148922e+00 2.407125637281148922e+00
4.700000000000000000e+01 -2.400690406402236743e+00 -2.400690406402236743e+00 2.400690406402236743e+00 2.400690406402236743e+00
