0.000000000000000000e+00 -2.828427124746190291e+00 -2.828427124746190291e+00 2.828427124746190291e+00 2.828427124746190291e+00
1.000000000000000000e+00 -2.828078221593861574e+00 -2.828078221593861574e+00 2.828078221593861574e+00 2.828078221593861574e+00
2.000000000000000000e+00 -2.827031992760957291e+00 -2.827031992760957291e+00 2.827031992760957291e+00 2.827031992760957291e+00
3.000000000000000000e+00 -2.825289879611444732e+00 -2.825289879611444732e+00 2.825289879611444732e+00 2.825289879611444732e+00
4.000000000000000000e+00 -2.822854282723509911e+00 -2.822854282723509911e+00 2.822854282723509911e+00 2.822854282723509911e+00
5.000000000000000000e+00 -2.819728559344035546e+00 -2.819728559344035546e+00 2.819728559344035546e+00 2.819728559344035546e+00
6.000000000000000000e+00 -2.815917019819065281e+00 -2.815917019819065281e+00 2.815917019819065281e+00 2.815917019819065281e+00
7.000000000000000000e+00 -2.811424922994443243e+00 -2.811424922994443243e+00 2.811424922994442799e+00 2.811424922994443243e+00
8.000000000000000000e+00 -2.806258470579025666e+00 -2.806258470579025666e+00 2.806258470579025666e+00 2.806258470579025666e+00
9.000000000000000000e+00 -2.800424800461144059e+00 -2.800424800461144059e+00 2.800424800461144059e+00 2.800424800461144059e+00
1.000000000000000000e+01 -2.793931978967140406e+00 -2.793931978967140406e+00 2.793931978967140406e+00 2.793931978967140406e+00
1.100000000000000000e+01 -2.786788992048885749e+00 -2.786788992048885749e+00 2.786788992048885749e+00 2.786788992048885749e+00
1.200000000000000000e+01 -2.779005735385290610e+00 -2.779005735385290610e+00 2.779005735385290610e+00 2.779005735385290610e+00
1.300000000000000000e+01 -2.770593003380712904e+00 -2.770593003380712904e+00 2.770593003380712904e+00 2.770593003380712904e+00
1.400000000000000000e+01 -2.761562477041149766e+00 -2.761562477041149766e+00 2.761562477041149766e+00 2.761562477041149766e+00
1.500000000000000000e+01 -2.751926710706832591e+00 -2.751926710706832591e+00 2.751926710706832591e+00 2.751926710706832591e+00
1.600000000000000000e+01 -2.741699117617717452e+00 -2.741699117617717452e+00 2.741699117617717452e+00 2.741699117617717452e+00
1.700000000000000000e+01 -2.730893954285941394e+00 -2.730893954285941394e+00 2.730893954285941394e+00 2.730893954285941394e+00
1.800000000000000000e+01 -2.719526303647068488e+00 -2.719526303647068488e+00 2.719526303647068488e+00 2.719526303647068488e+00
1.900000000000000000e+01 -2.707612056959493252e+00 -2.707612056959493252e+00 2.707612056959493252e+00 2.707612056959493252e+00
2.000000000000000000e+01 -2.695167894419020715e+00 -2.695167894419020715e+00 2.695167894419020715e+00 2.695167894419020715e+00
2.100000000000000000e+01 -2.682211264453220334e+00 -2.682211264453220334e+00 2.682211264453220334e+00 2.682211264453220334e+00
2.200000000000000000e+01 -2.668760361657862124e+00 -2.668760361657862124e+00 2.668760361657862124e+00 2.668760361657862124e+00
2.300000000000000000e+01 -2.654834103335431905e+00 -2.654834103335431905e+00 2.654834103335431905e+00 2.654834103335431905e+00
2.400000000000000000e+01 -2.640452104593703275e+00 -2.640452104593703275e+00 2.640452104593703275e+00 2.640452104593703275e+00
2.500000000000000000e+01 -2.625634651960336630e+00 -2.625634651960336630e+00 2.625634651960336630e+00 2.625634651960336630e+00
2.600000000000000000e+01 -2.610402675467906164e+00 -2.610402675467906164e+00 2.610402675467906164e+00 2.610402675467906164e+00
2.700000000000000000e+01 -2.594777719162392859e+00 -2.594777719162392859e+00 2.594777719162392859e+00 2.594777719162392859e+00
2.800000000000000000e+01 -2.578781909987345244e+00 -2.578781909987345244e+00 2.578781909987345244e+00 2.578781909987345244e+00
2.900000000000000000e+01 -2.562437924995548677e+00 -2.562437924995548677e+00 2.562437924995548677e+00 2.562437924995548677e+00
3.000000000000000000e+01 -2.545768956840346764e+00 -2.545768956840346764e+00 2.545768956840346764e+00 2.545768956840346764e+00
3.100000000000000000e+01 -2.528798677499831005e+00 -2.528798677499831005e+00 2.528798677499831005e+00 2.528798677499831005e+00
3.200000000000000000e+01 -2.511551200189129140e+00 -2.511551200189129140e+00 2.511551200189129140e+00 2.511551200189129140e+00
3.300000000000000000e+01 -2.494051039418993643e+00 -2.494051039418993643e+00 2.494051039418993643e+00 2.494051039418993643e+00
3.400000000000000000e+01 -2.476323069163215873e+00 -2.476323069163215873e+00 2.476323069163214985e+00 2.476323069163215429e+00
3.500000000000000000e+01 -2.458392479102962991e+00 -2.458392479102962991e+00 2.458392479102962991e+00 2.458392479102962991e+00
3.600000000000000000e+01 -2.440284728923354685e+00 -2.440284728923354685e+00 2.440284728923354685e+00 2.440284728923354685e+00
3.700000000000000000e+01 -2.422025500646486584e+00 -2.422025500646486584e+00 2.422025500646486584e+00 2.422025500646486584e+00
3.800000000000000000e+01 -2.403640648995916340e+00 -2.403640648995916340e+00 2.403640648995916340e+00 2.403640648995916340e+00
3.900000000000000000e+01 -2.385156149800528702e+00 -2.385156149800528702e+00 2.385156149800528702e+00 2.385156149800528702e+00
4.000000000000000000e+01 -2.366598046460762994e+00 -2.366598046460762994e+00 2.366598046460762994e+00 2.366598046460762994e+00
4.100000000000000000e+01 -2.347992394517683490e+00 -2.347992394517683490e+00 2.347992394517682602e+00 2.347992394517683046e+00
4.200000000000000000e+01 -2.329365204385295041e+00 -2.329365204385294597e+00 2.329365204385294597e+00 2.329365204385294597e+00
4.300000000000000000e+01 -2.310742382328967892e+00 -2.310742382328967892e+00 2.310742382328967892e+00 2.310742382328967892e+00
4.400000000000000000e+01 -2.292149669797926670e+00 -2.292149669797926670e+00 2.292149669797926670e+00 2.292149669797926670e+00
4.500000000000000000e+01 -2.273612581247307141e+00 -2.273612581247307141e+00 2.273612581247307141e+00 2.273612581247307141e+00
4.600000000000000000e+01 -2.255156340615376731e+00 -2.255156340615376731e+00 2.255156340615376731e+00 2.255156340615376731e+00
4.700000000000000000e+01 -2.236805816653796519e+00 -2.236805816653796519e+00 2.236805816653796519e+00 2.236805816653796519e+00
4.800000000000000000e+01 -2.218585457343182465e+00 -2.218585457343182465e+00 2.218585457343182465e+00 2.218585457343182465e+00
4.900000000000000000e+01 -2.200519223662212642e+00 -2.200519223662212642e+00 2.200519223662212642e+00 2.200519223662212642e+00
5.000000000000000000e+01 -2.182630523015748558e+00 -2.182630523015748558e+00 2.182630523015748558e+00 2.182630523015748558e+00
5.100000000000000000e+01 -2.164942142665290170e+00 -2.164942142665290170e+00 2.164942142665290170e+00 2.164942142665290170e+00
5.200000000000000000e+01 -2.147476183542915695e+00 -2.147476183542915251e+00 2.147476183542914807e+00 2.147476183542915251e+00
5.300000000000000000e+01 -2.130253994866836198e+00 -2.130253994866836198e+00 2.130253994866836198e+00 2.130253994866836198e+00
5.400000000000000000e+01 -2.113296110012028439e+00 -2.113296110012028439e+00 2.113296110012028439e+00 2.113296110012028439e+00
5.500000000000000000e+01 -2.096622184121994525e+00 -2.096622184121994525e+00 2.096622184121994525e+00 2.096622184121994525e+00
5.600000000000000000e+01 -2.080250933976688810e+00 -2.080250933976688810e+00 2.080250933976688810e+00 2.080250933976688810e+00
5.700000000000000000e+01 -2.064200080655728353e+00 -2.064200080655728353e+00 2.064200080655728353e+00 2.064200080655728353e+00
5.800000000000000000e+01 -2.048486295554321934e+00 -2.048486295554321934e+00 2.048486295554321934e+00 2.048486295554321934e+00
5.900000000000000000e+01 -2.033125150320643559e+00 -2.033125150320643559e+00 2.033125150320643559e+00 2.033125150320643559e+00
